id,career_family,career,institution,location,institution_type,management_type,duration_years,annual_cost,admission_rate,monthly_income,scholarships,admitted,applicants,enrolled,duration_imputed_flag,monthly_income_imputed_flag,annual_cost_imputed_flag,admission_rate_imputed_flag,duration_years_imputed,monthly_income_imputed,annual_cost_imputed,admission_rate_imputed,income_score,admission_score,cost_score,duration_score
3236,Educación Física,Educación Física,Santa Cruz,Cajamarca    ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,2417.0,260.0,99.0,0.44785716787721386,0.99,0.46443235323488785,0.4
3237,Ciencias de la Computación,Computación e Informática,Santa Cruz,Cajamarca    ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,3.0,2156.0,300.0,89.0,0.382833791612999,0.89,0.4507085264170695,0.8
3238,Educación Inicial,Educación Inicial,Santa Felicita,Junín        ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1442.0,260.0,76.0,0.15399061989962143,0.76,0.46443235323488785,0.4
3239,Educación Primaria,Educación Primaria,Santa Felicita,Junín        ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1955.0,240.0,66.0,0.3271496248900014,0.66,0.4721054876915388,0.4
3240,Educación Primaria,Educación Primaria,Santa Lucia,Cusco        ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1955.0,240.0,66.0,0.3271496248900014,0.66,0.4721054876915388,0.4
3241,Ciencias de la Computación,Computación e Informática,Santa Lucia,Cusco        ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,3.0,2156.0,300.0,89.0,0.382833791612999,0.89,0.4507085264170695,0.8
3242,Secretariado,Secretariado Ejecutivo,Santa Lucia,Junín        ,Instituto,Privada,3.0,1460.0,88.0,0.0,SI,38.0,43.0,64.0,False,True,False,True,3.0,1660.0,1460.0,80.0,0.23408437523581382,0.8,0.2986609866730229,0.8
3243,Ciencias de la Computación,Computación e Informática,Santa Lucia,Junín        ,Instituto,Privada,3.0,1460.0,87.0,0.0,SI,43.0,49.0,68.0,False,True,False,True,3.0,2156.0,1460.0,80.0,0.382833791612999,0.8,0.2986609866730229,0.8
3244,Enfermería,Enfermería Técnica,Santa Lucia,Junín        ,Instituto,Privada,3.0,1460.0,88.0,0.0,SI,30.0,34.0,78.0,False,True,False,True,3.0,1332.0,1460.0,80.0,0.10885192773622748,0.8,0.2986609866730229,0.8
3245,Farmacia y Bioquímica,Farmacia,Santa Lucia,Junín        ,Instituto,Privada,3.0,1460.0,64.0,0.0,SI,29.0,45.0,76.0,False,True,False,False,3.0,1272.0,1460.0,64.0,0.08263378738025862,0.64,0.2986609866730229,0.8
3246,Ciencias de la Computación,Computación e Informática,Santa Lucia,Puno         ,Instituto,Pública,3.0,100.0,94.0,0.0,SI,35.0,37.0,71.0,False,True,False,True,3.0,2156.0,100.0,80.0,0.382833791612999,0.8,0.5558091167229097,0.8
3247,Agropecuaria,Producción Agropecuaria,Santa Lucia,Puno         ,Instituto,Pública,3.0,80.0,100.0,0.0,SI,21.0,21.0,32.0,False,True,False,True,3.0,2366.0,80.0,80.0,0.4357217993832695,0.8,0.5770480436194093,0.8
3248,Ingeniería en Industrias Alimentarias,Industrias Alimentarias,Santa María De Nieva,Amazonas     ,Instituto,Pública,3.0,100.0,100.0,0.0,NO,20.0,20.0,46.0,False,True,False,True,3.0,2067.0,100.0,80.0,0.35884679732577063,0.8,0.5558091167229097,0.8
3249,Agropecuaria,Producción Agropecuaria,Santa María De Nieva,Amazonas     ,Instituto,Pública,3.0,100.0,100.0,0.0,NO,25.0,25.0,93.0,False,True,False,True,3.0,2366.0,100.0,80.0,0.4357217993832695,0.8,0.5558091167229097,0.8
3250,Ciencias de la Computación,Computación e Informática,Santa María Magdalena,Lima         ,Instituto,Pública,3.0,100.0,100.0,0.0,NO,40.0,40.0,62.0,False,True,False,True,3.0,2156.0,100.0,80.0,0.382833791612999,0.8,0.5558091167229097,0.8
3251,Agropecuaria,Producción Agropecuaria,Santa María Magdalena,Lima         ,Instituto,Pública,3.0,20.0,100.0,0.0,NO,20.0,20.0,65.0,False,True,False,True,3.0,2366.0,20.0,80.0,0.4357217993832695,0.8,0.7069742586711734,0.8
3252,Secretariado,Secretariado Ejecutivo,Santa María Mazzarello,Lambayeque   ,Instituto,Privada,3.0,,100.0,0.0,NO,44.0,44.0,44.0,False,True,True,True,3.0,1660.0,880.0,80.0,0.23408437523581382,0.8,0.34734445927773727,0.8
3253,Ciencias de la Computación,Computación e Informática,Santa María Mazzarello,Lambayeque   ,Instituto,Privada,3.0,,80.0,0.0,NO,36.0,45.0,36.0,False,True,True,False,3.0,2156.0,300.0,80.0,0.382833791612999,0.8,0.4507085264170695,0.8
3254,Enfermería,Enfermería Técnica,Santa María Mazzarello,Lambayeque   ,Instituto,Privada,3.0,,100.0,0.0,NO,22.0,22.0,22.0,False,True,True,True,3.0,1332.0,240.0,80.0,0.10885192773622748,0.8,0.4721054876915388,0.8
3255,Educación Inicial,Educación Inicial,Santa Rosa,Cusco        ,Instituto,Pública,5.0,300.0,55.0,0.0,SI,54.0,98.0,129.0,False,True,False,False,5.0,1442.0,300.0,55.0,0.15399061989962143,0.55,0.4507085264170695,0.4
3256,Educación Primaria,Educación Primaria,Santa Rosa,Cusco        ,Instituto,Pública,5.0,300.0,0.0,0.0,SI,0.0,0.0,14.0,False,True,False,True,5.0,1955.0,300.0,66.0,0.3271496248900014,0.66,0.4507085264170695,0.4
3257,Educación Secundaria,"Educación Secundaria - Ciencia, Tecnología y Ambiente",Santa Rosa,Cusco        ,Instituto,Pública,5.0,300.0,0.0,0.0,SI,0.0,0.0,8.0,False,True,False,True,5.0,1748.0,300.0,94.0,0.26347257740347096,0.94,0.4507085264170695,0.4
3258,Educación Secundaria,Educación Secundaria - Ciencias Sociales,Santa Rosa,Cusco        ,Instituto,Pública,5.0,300.0,0.0,0.0,SI,0.0,0.0,11.0,False,True,False,True,5.0,1748.0,300.0,94.0,0.26347257740347096,0.94,0.4507085264170695,0.4
3259,Educación Secundaria,Educación Secundaria - Comunicación,Santa Rosa,Cusco        ,Instituto,Pública,5.0,300.0,0.0,0.0,SI,0.0,0.0,26.0,False,True,False,True,5.0,1748.0,300.0,94.0,0.26347257740347096,0.94,0.4507085264170695,0.4
3260,Educación Secundaria,Educación Secundaria - Matemática,Santa Rosa,Cusco        ,Instituto,Pública,5.0,300.0,0.0,0.0,SI,0.0,0.0,11.0,False,True,False,True,5.0,1748.0,300.0,94.0,0.26347257740347096,0.94,0.4507085264170695,0.4
3261,Ciencias de la Computación,Computación e Informática,Santa Rosa,Cusco        ,Instituto,Pública,3.0,150.0,0.0,0.0,NO,0.0,0.0,0.0,False,True,False,True,3.0,2156.0,150.0,89.0,0.382833791612999,0.89,0.51710254277639,0.8
3262,Educación Primaria,Educación Primaria,Santa Rosa,Huancavelica ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1955.0,240.0,66.0,0.3271496248900014,0.66,0.4721054876915388,0.4
3263,Educación Secundaria,Educación Religiosa,Santa Rosa,Huancavelica ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.26347257740347096,0.94,0.4721054876915388,0.4
3264,Educación Secundaria,Educación Secundaria - Comunicación,Santa Rosa,Huancavelica ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.26347257740347096,0.94,0.4721054876915388,0.4
3265,Ciencias de la Computación,Computación e Informática,Santa Rosa,Huancavelica ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,3.0,2156.0,300.0,89.0,0.382833791612999,0.89,0.4507085264170695,0.8
3266,Idiomas,Traducción de Idiomas,Santa Rosa,Lima         ,Instituto,Privada,3.0,,0.0,0.0,SI,0.0,0.0,0.0,False,True,True,True,3.0,2005.0,1400.0,97.5,0.34151863593267445,0.975,0.3026970860208603,0.8
3267,Administración de Empresas,Administración Bancaria,Santa Rosa,Lima         ,Instituto,Privada,3.0,,0.0,0.0,SI,0.0,0.0,0.0,False,True,True,True,3.0,1985.0,1665.0,91.0,0.3358144800539751,0.91,0.28602334870088053,0.8
3268,Negocios Internacionales,Administración de Negocios Internacionales,Santa Rosa,Lima         ,Instituto,Privada,3.0,,0.0,0.0,SI,0.0,0.0,0.0,False,True,True,True,3.0,2001.0,2200.0,92.5,0.3403823681029873,0.925,0.2592199192291351,0.8
3269,Enfermería,Enfermería Técnica,Santa Rosa,Lima         ,Instituto,Privada,3.0,,0.0,1332.0,SI,0.0,0.0,0.0,False,False,True,True,3.0,1332.0,240.0,92.0,0.10885192773622748,0.92,0.4721054876915388,0.8
3270,Ingeniería en Industrias Alimentarias,Industrias Alimentarias,Santa Rosa,Puno         ,Instituto,Pública,3.0,0.0,90.0,0.0,SI,20.0,22.0,60.0,False,True,True,True,3.0,2067.0,160.0,80.0,0.35884679732577063,0.8,0.5109307579435968,0.8
3271,Agropecuaria,Producción Agropecuaria,Santa Rosa,Puno         ,Instituto,Pública,3.0,0.0,96.0,0.0,SI,24.0,25.0,106.0,False,True,True,True,3.0,2366.0,150.0,80.0,0.4357217993832695,0.8,0.51710254277639,0.8
3272,Ingeniería en Industrias Alimentarias,Industrias Alimentarias,Santa Rosa de Lima,Lima         ,Instituto,Privada,3.0,290.0,0.0,0.0,SI,0.0,0.0,4.0,False,True,False,True,3.0,2067.0,290.0,100.0,0.35884679732577063,1.0,0.4539604190258133,0.8
3273,Ingeniería Eléctrica,Electricidad,Santa Rosa de Lima,Lima         ,Instituto,Privada,3.0,260.0,0.0,0.0,NO,0.0,0.0,0.0,False,True,False,True,3.0,3655.0,260.0,95.5,0.6832098359610727,0.955,0.46443235323488785,0.8
3274,Enfermería,Enfermería Técnica,Santa Rosa de Lima,Lima         ,Instituto,Privada,3.0,280.0,100.0,0.0,SI,72.0,72.0,0.0,False,True,False,True,3.0,1332.0,280.0,80.0,0.10885192773622748,0.8,0.45732603695579566,0.8
3275,Enfermería,Enfermería Técnica,Santa Úrsula,Piura        ,Instituto,Privada,3.0,1540.0,100.0,0.0,SI,36.0,36.0,78.0,False,True,False,True,3.0,1332.0,1540.0,80.0,0.10885192773622748,0.8,0.29353002551030505,0.8
3276,Tecnología Médica,Laboratorio Clínico,Santa Úrsula,Piura        ,Instituto,Privada,3.0,1590.0,100.0,0.0,SI,19.0,19.0,47.0,False,True,False,True,3.0,1434.5,1590.0,80.0,0.15102412025454787,0.8,0.29045674827326373,0.8
3277,Farmacia y Bioquímica,Farmacia,Santa Úrsula,Piura        ,Instituto,Privada,3.0,1690.0,98.0,1128.0,SI,108.0,110.0,294.0,False,False,False,True,3.0,1128.0,1690.0,80.0,0.014296320672467928,0.8,0.2845897972449436,0.8
3278,Secretariado,Secretariado Ejecutivo,Santiago Antúnez de Mayolo,Junín        ,Instituto,Pública,3.0,250.0,100.0,0.0,NO,30.0,30.0,86.0,False,True,False,True,3.0,1660.0,250.0,80.0,0.23408437523581382,0.8,0.4681924745881212,0.8
3279,Contabilidad y Finanzas,Contabilidad,Santiago Antúnez de Mayolo,Junín        ,Instituto,Pública,3.0,253.0,41.0,1349.0,NO,120.0,292.0,317.0,False,False,False,False,3.0,1349.0,253.0,41.0,0.11606603090828115,0.41,0.4670489340220053,0.8
3280,Ciencias de la Computación,Computación e Informática,Santiago Antúnez de Mayolo,Junín        ,Instituto,Pública,3.0,260.0,98.0,0.0,SI,75.0,76.0,174.0,False,True,False,True,3.0,2156.0,260.0,80.0,0.382833791612999,0.8,0.46443235323488785,0.8
3281,Ingeniería en Industrias Alimentarias,Industrias Alimentarias,Santiago Antúnez de Mayolo,Junín        ,Instituto,Pública,3.0,261.0,100.0,0.0,SI,40.0,40.0,181.0,False,True,False,True,3.0,2067.0,261.0,80.0,0.35884679732577063,0.8,0.4640642959396314,0.8
3282,Ingeniería Mecánica,Mecánica de Producción,Santiago Antúnez de Mayolo,Junín        ,Instituto,Pública,3.0,249.0,100.0,0.0,SI,23.0,23.0,80.0,False,True,False,True,3.0,2135.0,249.0,80.0,0.3772643691945335,0.8,0.4685766941220003,0.8
3283,Agropecuaria,Producción Agropecuaria,Santiago Antúnez de Mayolo,Junín        ,Instituto,Pública,3.0,229.0,100.0,0.0,SI,75.0,75.0,159.0,False,True,False,True,3.0,2366.0,229.0,80.0,0.4357217993832695,0.8,0.4766019126159805,0.8
3284,Enfermería,Enfermería Técnica,Santiago Antúnez de Mayolo,Junín        ,Instituto,Pública,3.0,253.0,57.0,0.0,NO,40.0,69.0,114.0,False,True,False,False,3.0,1332.0,253.0,57.0,0.10885192773622748,0.57,0.4670489340220053,0.8
3285,Farmacia y Bioquímica,Farmacia,Santiago Antúnez de Mayolo,Junín        ,Instituto,Pública,3.0,229.0,48.0,0.0,NO,40.0,83.0,113.0,False,True,False,False,3.0,1272.0,229.0,48.0,0.08263378738025862,0.48,0.4766019126159805,0.8
3286,Contabilidad y Finanzas,Contabilidad,Santiago Ramón y Cajal,Arequipa     ,Instituto,Privada,3.0,2000.0,63.0,0.0,SI,35.0,55.0,44.0,False,True,False,False,3.0,1729.5,2000.0,63.0,0.25741906734584247,0.63,0.26838885250731126,0.8
3287,Agropecuaria,Producción Agropecuaria,Santiago Ramón y Cajal,Arequipa     ,Instituto,Privada,3.0,2000.0,72.0,0.0,SI,18.0,25.0,53.0,False,True,False,False,3.0,2366.0,2000.0,72.0,0.4357217993832695,0.72,0.26838885250731126,0.8
3288,Enfermería,Enfermería Técnica,Santiago Ramón y Cajal,Arequipa     ,Instituto,Privada,3.0,2000.0,53.0,0.0,SI,7.0,13.0,37.0,False,True,False,False,3.0,1332.0,2000.0,53.0,0.10885192773622748,0.53,0.26838885250731126,0.8
3289,Administración de Empresas,Administración de Empresas,Santo Cristo de Bagazan,San Martín   ,Instituto,Privada,3.0,1200.0,100.0,0.0,SI,15.0,15.0,37.0,False,True,False,True,3.0,1985.0,1200.0,80.0,0.3358144800539751,0.8,0.3175221566556894,0.8
3290,Enfermería,Enfermería Técnica,Santo Cristo de Bagazan,San Martín   ,Instituto,Privada,3.0,1200.0,100.0,0.0,SI,37.0,37.0,83.0,False,True,False,True,3.0,1332.0,1200.0,80.0,0.10885192773622748,0.8,0.3175221566556894,0.8
3291,Tecnología Médica,Laboratorio Clínico,Santo Cristo de Bagazan,San Martín   ,Instituto,Privada,3.0,1200.0,0.0,0.0,SI,0.0,0.0,8.0,False,True,False,True,3.0,1434.5,1200.0,92.5,0.15102412025454787,0.925,0.3175221566556894,0.8
3292,Ciencias de la Computación,Computación e Informática,Santo Domingo de Guzmán,Ayacucho     ,Instituto,Pública,3.0,50.0,64.0,0.0,NO,22.0,34.0,39.0,False,True,False,False,3.0,2156.0,50.0,64.0,0.382833791612999,0.64,0.6215741074760337,0.8
3293,Agropecuaria,Producción Agropecuaria,Santo Domingo de Guzmán,Ayacucho     ,Instituto,Pública,3.0,120.0,50.0,0.0,SI,20.0,40.0,80.0,False,True,False,False,3.0,2366.0,120.0,50.0,0.4357217993832695,0.5,0.5384201927800261,0.8
3294,Agropecuaria,Producción Agropecuaria,Santo Domingo de Guzmán,Piura        ,Instituto,Pública,3.0,120.0,96.0,0.0,SI,24.0,25.0,56.0,False,True,False,True,3.0,2366.0,120.0,80.0,0.4357217993832695,0.8,0.5384201927800261,0.8
3295,Enfermería,Enfermería Técnica,Santo Domingo de Guzmán,Piura        ,Instituto,Pública,3.0,120.0,91.0,0.0,SI,22.0,24.0,56.0,False,True,False,True,3.0,1332.0,120.0,80.0,0.10885192773622748,0.8,0.5384201927800261,0.8
3296,Educación Inicial,Educación Inicial,Santo Tomas de Aquino,La Libertad  ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1442.0,260.0,76.0,0.15399061989962143,0.76,0.46443235323488785,0.4
3297,Educación Primaria,Educación Primaria,Santo Tomas de Aquino,La Libertad  ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1955.0,240.0,66.0,0.3271496248900014,0.66,0.4721054876915388,0.4
3298,Administración de Empresas,Administración de Empresas,Santos Villalobos Huamán,Cajamarca    ,Instituto,Pública,3.0,,100.0,0.0,SI,40.0,40.0,34.0,False,True,True,True,3.0,1985.0,1665.0,80.0,0.3358144800539751,0.8,0.28602334870088053,0.8
3299,Agropecuaria,Producción Agropecuaria,Santos Villalobos Huamán,Cajamarca    ,Instituto,Pública,3.0,,0.0,0.0,SI,0.0,0.0,14.0,False,True,True,True,3.0,2366.0,150.0,95.5,0.4357217993832695,0.955,0.51710254277639,0.8
3300,Enfermería,Enfermería Técnica,Santos Villalobos Huamán,Cajamarca    ,Instituto,Pública,3.0,,100.0,0.0,SI,26.0,26.0,53.0,False,True,True,True,3.0,1332.0,240.0,80.0,0.10885192773622748,0.8,0.4721054876915388,0.8
3301,Ingeniería en Industrias Alimentarias,Industrias Alimentarias,Sausa,Junín        ,Instituto,Pública,3.0,80.0,100.0,0.0,NO,20.0,20.0,20.0,False,True,False,True,3.0,2067.0,80.0,80.0,0.35884679732577063,0.8,0.5770480436194093,0.8
3302,Ingeniería Mecánica,Mecánica Automotriz,Sausa,Junín        ,Instituto,Pública,3.0,80.0,100.0,0.0,SI,40.0,40.0,40.0,False,True,False,True,3.0,2135.0,80.0,80.0,0.3772643691945335,0.8,0.5770480436194093,0.8
3303,Agropecuaria,Producción Agropecuaria,Sausa,Junín        ,Instituto,Pública,3.0,80.0,100.0,0.0,SI,19.0,19.0,14.0,False,True,False,True,3.0,2366.0,80.0,80.0,0.4357217993832695,0.8,0.5770480436194093,0.8
3304,Enfermería,Enfermería Técnica,Sausa,Junín        ,Instituto,Pública,3.0,80.0,90.0,0.0,SI,40.0,44.0,39.0,False,True,False,True,3.0,1332.0,80.0,80.0,0.10885192773622748,0.8,0.5770480436194093,0.8
3305,Tecnología Médica,Laboratorio Clínico,Sausa,Junín        ,Instituto,Pública,3.0,80.0,100.0,0.0,SI,40.0,40.0,40.0,False,True,False,True,3.0,1434.5,80.0,80.0,0.15102412025454787,0.8,0.5770480436194093,0.8
3306,Educación Inicial,Educación Inicial,Schiller - Goethe,Lima         ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1442.0,260.0,76.0,0.15399061989962143,0.76,0.46443235323488785,0.4
3307,Educación Primaria,Educación Primaria,Schiller - Goethe,Lima         ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1955.0,240.0,66.0,0.3271496248900014,0.66,0.4721054876915388,0.4
3308,Contabilidad y Finanzas,Contabilidad,Sebastian Passano Passano,Puno         ,Instituto,Privada,3.0,1140.0,96.0,0.0,SI,25.0,26.0,25.0,False,True,False,True,3.0,1729.5,1140.0,80.0,0.25741906734584247,0.8,0.32245475771104337,0.8
3309,Farmacia y Bioquímica,Farmacia,Sebastian Passano Passano,Puno         ,Instituto,Privada,3.0,1140.0,100.0,0.0,SI,20.0,20.0,20.0,False,True,False,True,3.0,1272.0,1140.0,80.0,0.08263378738025862,0.8,0.32245475771104337,0.8
3310,"Administración de Servicios Turísticos, Hotelería y Gastronomía",Administración de Empresas Turísticas y Hoteleras,Secomtur,Áncash       ,Instituto,Privada,4.0,,0.0,0.0,NO,0.0,0.0,0.0,False,True,True,True,4.0,2087.0,2200.0,88.0,0.36432585784741206,0.88,0.2592199192291351,0.6
3311,Ingeniería Textil y Confecciones,Diseño de Modas,Selene,Lima         ,Instituto,Privada,3.0,,90.0,0.0,SI,167.0,185.0,154.0,False,True,True,True,3.0,2138.0,2300.0,80.0,0.37806334475540443,0.8,0.25494347768588077,0.8
3312,Tratamiento de Belleza y Peluquería,Cosmética Dermatológica,Selene,Lima         ,Instituto,Privada,3.0,,93.0,0.0,SI,154.0,165.0,133.0,False,True,True,True,3.0,1100.0,200.0,80.0,0.0,0.8,0.48957352623788175,0.8
3313,Ciencias de la Computación,Computación e Informática,Selva System,Ica          ,Instituto,Privada,3.0,400.0,0.0,0.0,SI,0.0,0.0,0.0,False,True,False,True,3.0,2156.0,400.0,89.0,0.382833791612999,0.89,0.42310000117908275,0.8
3314,Educación Secundaria,Educación Religiosa,Seminario Bíblico Andino,Lima         ,Instituto,Privada,4.0,3370.0,0.0,0.0,SI,0.0,0.0,0.0,False,True,False,True,4.0,1748.0,3370.0,94.0,0.26347257740347096,0.94,0.2181901082492229,0.6
3315,Teología y Filosofía,Literatura Bíblica,Seminario Bíblico Andino,Lima         ,Instituto,Privada,4.0,3370.0,0.0,0.0,SI,0.0,0.0,0.0,False,True,False,True,4.0,2803.0,3370.0,94.0,0.5321695930802192,0.94,0.2181901082492229,0.6
3316,Teología y Filosofía,Teología,Seminario Bíblico Andino,Lima         ,Universidad,Privada,5.0,3500.0,96.0,0.0,NO,52.0,54.0,45.0,False,True,False,True,5.0,2803.0,3500.0,80.0,0.5321695930802192,0.8,0.2145482033086683,0.4
3317,Teología y Filosofía,Teología - Evangélica,Seminario Bíblico Andino,Lima         ,Instituto,Privada,3.0,2640.0,0.0,0.0,SI,0.0,0.0,0.0,False,True,False,True,3.0,2803.0,2640.0,94.0,0.5321695930802192,0.94,0.2416793292817685,0.8
3318,Educación Primaria,Educación Primaria,Seminario Evangélico de Lima,Lima         ,Universidad,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1507.0,161.0,88.5,0.17907265001090614,0.885,0.5103348002164665,0.4
3319,Otras Carreras de Educación,Otras Carreras de Educación,Seminario Evangélico de Lima,Lima         ,Universidad,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1589.0,135.0,74.0,0.20921535194928081,0.74,0.5271723663623523,0.4
3320,Teología y Filosofía,Teología,Seminario Evangélico de Lima,Lima         ,Universidad,Privada,5.0,3843.0,100.0,0.0,SI,50.0,50.0,31.0,False,True,False,True,5.0,2803.0,3843.0,80.0,0.5321695930802192,0.8,0.20555250455251084,0.4
3321,Psicología,Psicología,Seminario Evangélico de Lima,Lima         ,Universidad,Privada,5.0,,100.0,0.0,SI,59.0,59.0,52.0,False,True,True,True,5.0,2206.0,4800.0,80.0,0.39587904608783103,0.8,0.18415579282859496,0.4
3322,Administración de Empresas,Administración de Negocios,Seminario Evangélico de Lima,Lima         ,Universidad,Privada,5.0,,100.0,0.0,SI,40.0,40.0,33.0,False,True,True,True,5.0,2448.0,4260.0,80.0,0.4551091130009328,0.8,0.1956400029810189,0.4
3323,Ecología y Medio Ambiente,Ingeniería Ambiental,Seminario Evangélico de Lima,Lima         ,Universidad,Privada,5.0,,100.0,0.0,SI,12.0,12.0,11.0,False,True,True,True,5.0,2576.0,149.0,80.0,0.4841112295955129,0.8,0.5177420591852049,0.4
3324,Diseño,Diseño de Interiores,Sencico,Lima         ,Instituto,Privada,3.0,2460.0,39.0,2191.0,SI,297.0,744.0,1423.0,False,False,False,False,3.0,2191.0,2460.0,39.0,0.3919967623868231,0.39,0.24847338222059157,0.8
3325,Ingeniería Civil,Dibujo en Construcción Civil,Sencico,Lima         ,Instituto,Privada,2.0,2460.0,75.0,2510.0,SI,126.0,168.0,447.0,False,False,False,False,2.0,2510.0,2460.0,75.0,0.4693416041492302,0.75,0.24847338222059157,1.0
3326,Ingeniería Civil,Edificaciones,Sencico,Lima         ,Instituto,Privada,3.0,2460.0,38.0,2510.0,SI,300.0,777.0,1346.0,False,False,False,False,3.0,2510.0,2460.0,38.0,0.4693416041492302,0.38,0.24847338222059157,0.8
3327,Ingeniería Civil,Geomática,Sencico,Lima         ,Instituto,Privada,3.0,2460.0,44.0,2510.0,SI,61.0,136.0,338.0,False,False,False,False,3.0,2510.0,2460.0,44.0,0.4693416041492302,0.44,0.24847338222059157,0.8
3328,Ingeniería Civil,"Laboratorio de Suelos, Concreto y Asfalto",Sencico,Lima         ,Instituto,Privada,2.0,2460.0,49.0,2510.0,SI,83.0,168.0,272.0,False,False,False,False,2.0,2510.0,2460.0,49.0,0.4693416041492302,0.49,0.24847338222059157,1.0
3329,Ingeniería Civil,Topografía,Sencico,Lima         ,Instituto,Privada,2.0,2460.0,35.0,2510.0,SI,159.0,446.0,532.0,False,False,False,False,2.0,2510.0,2460.0,35.0,0.4693416041492302,0.35,0.24847338222059157,1.0
