id,career_family,career,institution,location,institution_type,management_type,duration_years,annual_cost,admission_rate,monthly_income,scholarships,admitted,applicants,enrolled,duration_imputed_flag,monthly_income_imputed_flag,annual_cost_imputed_flag,admission_rate_imputed_flag,duration_years_imputed,monthly_income_imputed,annual_cost_imputed,admission_rate_imputed,income_score,admission_score,cost_score,duration_score
4075,Educación Inicial,Educación Inicial,Universidad Católica Los Ángeles de Chimbote,Tumbes       ,Universidad,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1442.0,135.0,80.0,0.0648095508811825,0.003257328990228013,0.9958499846295727,0.9433962264150944
4076,Educación Primaria,Educación Primaria,Universidad Católica Los Ángeles de Chimbote,Tumbes       ,Universidad,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1507.0,161.0,88.5,0.07712715558082243,0.0036034201954397395,0.995050722410083,0.9433962264150944
4077,Psicología,Psicología,Universidad Católica Los Ángeles de Chimbote,Tumbes       ,Universidad,Privada,0.0,0.0,0.0,1856.0,NO,0.0,0.0,0.0,True,False,True,True,5.0,1856.0,4800.0,75.0,0.14326321773735076,0.0030537459283387623,0.8524438979403628,0.9433962264150944
4078,Administración de Empresas,Administración,Universidad Católica Los Ángeles de Chimbote,Tumbes       ,Universidad,Privada,0.0,0.0,0.0,2165.0,NO,0.0,0.0,0.0,True,False,True,True,5.0,2165.0,4260.0,70.0,0.20181921546333143,0.0028501628664495114,0.8690439594220719,0.9433962264150944
4079,"Administración de Servicios Turísticos, Hotelería y Gastronomía",Administración Turística,Universidad Católica Los Ángeles de Chimbote,Tumbes       ,Universidad,Privada,0.0,0.0,0.0,2095.0,NO,0.0,0.0,0.0,True,False,True,True,5.0,2095.0,153.0,78.5,0.18855410270987302,0.0031962540716612376,0.995296649246849,0.9433962264150944
4080,Contabilidad y Finanzas,Contabilidad,Universidad Católica Los Ángeles de Chimbote,Tumbes       ,Universidad,Privada,0.0,0.0,0.0,1888.0,NO,0.0,0.0,0.0,True,False,True,True,5.0,1888.0,223.5,71.0,0.14932726928178888,0.0028908794788273617,0.9931294189978481,0.9433962264150944
4081,Derecho,Derecho,Universidad Católica Los Ángeles de Chimbote,Tumbes       ,Universidad,Privada,0.0,0.0,0.0,2189.0,NO,0.0,0.0,0.0,True,False,True,True,6.0,2189.0,232.0,64.0,0.20636725412166004,0.0026058631921824105,0.9928681217337842,0.9245283018867925
4082,Ingeniería de Sistemas y Cómputo,Ingeniería de Sistemas,Universidad Católica Los Ángeles de Chimbote,Tumbes       ,Universidad,Privada,0.0,0.0,0.0,2325.0,NO,0.0,0.0,0.0,True,False,True,True,5.0,2325.0,200.0,72.0,0.23213947318552208,0.0029315960912052116,0.9938518290808485,0.9433962264150944
4083,Educación Inicial,Educación Inicial,Universidad Católica Los Ángeles de Chimbote,Ucayali      ,Universidad,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1442.0,135.0,80.0,0.0648095508811825,0.003257328990228013,0.9958499846295727,0.9433962264150944
4084,Educación Primaria,Educación Primaria,Universidad Católica Los Ángeles de Chimbote,Ucayali      ,Universidad,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1507.0,161.0,88.5,0.07712715558082243,0.0036034201954397395,0.995050722410083,0.9433962264150944
4085,Psicología,Psicología,Universidad Católica Los Ángeles de Chimbote,Ucayali      ,Universidad,Privada,0.0,0.0,0.0,1856.0,NO,0.0,0.0,0.0,True,False,True,True,5.0,1856.0,4800.0,75.0,0.14326321773735076,0.0030537459283387623,0.8524438979403628,0.9433962264150944
4086,Administración de Empresas,Administración,Universidad Católica Los Ángeles de Chimbote,Ucayali      ,Universidad,Privada,0.0,0.0,0.0,2165.0,NO,0.0,0.0,0.0,True,False,True,True,5.0,2165.0,4260.0,70.0,0.20181921546333143,0.0028501628664495114,0.8690439594220719,0.9433962264150944
4087,Contabilidad y Finanzas,Contabilidad,Universidad Católica Los Ángeles de Chimbote,Ucayali      ,Universidad,Privada,0.0,0.0,0.0,1888.0,NO,0.0,0.0,0.0,True,False,True,True,5.0,1888.0,223.5,71.0,0.14932726928178888,0.0028908794788273617,0.9931294189978481,0.9433962264150944
4088,Derecho,Derecho,Universidad Católica Los Ángeles de Chimbote,Ucayali      ,Universidad,Privada,0.0,0.0,0.0,2189.0,NO,0.0,0.0,0.0,True,False,True,True,6.0,2189.0,232.0,64.0,0.20636725412166004,0.0026058631921824105,0.9928681217337842,0.9245283018867925
4089,Ingeniería Civil,Ingeniería Civil,Universidad Católica Los Ángeles de Chimbote,Ucayali      ,Universidad,Privada,0.0,0.0,0.0,2923.0,NO,0.0,0.0,0.0,True,False,True,True,5.0,2923.0,156.0,38.5,0.3454614364222096,0.0015675895765472313,0.9952044266830617,0.9433962264150944
4090,Educación Inicial,Educación Inicial,Universidad Católica San Pablo,Arequipa     ,Universidad,Privada,5.0,,97.0,0.0,SI,37.0,38.0,116.0,False,True,True,False,5.0,1442.0,135.0,97.0,0.0648095508811825,0.003949511400651466,0.9958499846295727,0.9433962264150944
4091,Educación Primaria,Educación Primaria,Universidad Católica San Pablo,Arequipa     ,Universidad,Privada,5.0,,100.0,0.0,SI,9.0,9.0,55.0,False,True,True,False,5.0,1507.0,161.0,100.0,0.07712715558082243,0.004071661237785016,0.995050722410083,0.9433962264150944
4092,Psicología,Psicología,Universidad Católica San Pablo,Arequipa     ,Universidad,Privada,5.0,,75.0,1915.0,SI,160.0,213.0,537.0,False,False,True,False,5.0,1915.0,4800.0,75.0,0.15444381277240857,0.0030537459283387623,0.8524438979403628,0.9433962264150944
4093,Administración de Empresas,Administración de Negocios,Universidad Católica San Pablo,Arequipa     ,Universidad,Privada,5.0,,70.0,2678.0,SI,383.0,541.0,1784.0,False,False,True,False,5.0,2678.0,4260.0,70.0,0.29903354178510516,0.0028501628664495114,0.8690439594220719,0.9433962264150944
4094,Contabilidad y Finanzas,Contabilidad,Universidad Católica San Pablo,Arequipa     ,Universidad,Privada,5.0,,83.0,2127.0,SI,98.0,117.0,465.0,False,False,True,False,5.0,2127.0,223.5,83.0,0.19461815425431117,0.0033794788273615634,0.9931294189978481,0.9433962264150944
4095,Derecho,Derecho,Universidad Católica San Pablo,Arequipa     ,Universidad,Privada,6.0,,63.0,2900.0,SI,258.0,405.0,1387.0,False,False,True,False,6.0,2900.0,232.0,63.0,0.34110289937464466,0.00256514657980456,0.9928681217337842,0.9245283018867925
4096,Ciencias de la Computación,Ciencias de la Computación,Universidad Católica San Pablo,Arequipa     ,Universidad,Privada,5.0,,93.0,0.0,SI,126.0,135.0,287.0,False,True,True,False,5.0,2156.0,80.0,93.0,0.20011370096645822,0.003786644951140065,0.9975407316323394,0.9433962264150944
4097,Ingeniería Industrial,Ingeniería Industrial,Universidad Católica San Pablo,Arequipa     ,Universidad,Privada,5.0,,50.0,2877.0,SI,419.0,829.0,2045.0,False,False,True,False,5.0,2877.0,177.0,50.0,0.33674436232707977,0.002035830618892508,0.9945588687365509,0.9433962264150944
4098,Ingeniería Civil,Ingeniería Civil,Universidad Católica San Pablo,Arequipa     ,Universidad,Privada,5.0,,50.0,0.0,SI,240.0,473.0,430.0,False,True,True,False,5.0,3240.0,156.0,50.0,0.4055334470342998,0.002035830618892508,0.9952044266830617,0.9433962264150944
4099,Educación Inicial,Educación Inicial,Universidad Católica Santo Toribio De Mogrovejo,Lambayeque   ,Universidad,Privada,5.0,,100.0,0.0,SI,21.0,21.0,75.0,False,True,True,False,5.0,1442.0,135.0,100.0,0.0648095508811825,0.004071661237785016,0.9958499846295727,0.9433962264150944
4100,Educación Primaria,Educación Primaria,Universidad Católica Santo Toribio De Mogrovejo,Lambayeque   ,Universidad,Privada,5.0,,93.0,0.0,SI,14.0,15.0,50.0,False,True,True,False,5.0,1507.0,161.0,93.0,0.07712715558082243,0.003786644951140065,0.995050722410083,0.9433962264150944
4101,Educación Secundaria,Educación Secundaria - Filosofía y Religión,Universidad Católica Santo Toribio De Mogrovejo,Lambayeque   ,Universidad,Privada,5.0,,88.0,0.0,SI,16.0,18.0,49.0,False,True,True,False,5.0,1748.0,120.0,88.0,0.12279704377487209,0.0035830618892508143,0.9963110974485091,0.9433962264150944
4102,Psicología,Psicología,Universidad Católica Santo Toribio De Mogrovejo,Lambayeque   ,Universidad,Privada,5.0,,85.0,1954.0,SI,89.0,104.0,335.0,False,False,True,False,5.0,1954.0,4800.0,85.0,0.16183437559219252,0.0034609120521172636,0.8524438979403628,0.9433962264150944
4103,Ciencias de la Comunicación,Ciencias de la Comunicación,Universidad Católica Santo Toribio De Mogrovejo,Lambayeque   ,Universidad,Privada,5.0,,92.0,2185.0,SI,71.0,77.0,282.0,False,False,True,False,5.0,2185.0,178.0,92.0,0.20560924767860528,0.003745928338762215,0.9945281278819551,0.9433962264150944
4104,Administración de Empresas,Administración de Empresas,Universidad Católica Santo Toribio De Mogrovejo,Lambayeque   ,Universidad,Privada,5.0,,88.0,2512.0,SI,249.0,282.0,1247.0,False,False,True,False,5.0,2512.0,4260.0,88.0,0.26757627439833237,0.0035830618892508143,0.8690439594220719,0.9433962264150944
4105,"Administración de Servicios Turísticos, Hotelería y Gastronomía",Administración Hotelera y de Servicios,Universidad Católica Santo Toribio De Mogrovejo,Lambayeque   ,Universidad,Privada,5.0,,84.0,1827.0,SI,45.0,53.0,264.0,False,False,True,False,5.0,1827.0,153.0,84.0,0.1377676710252037,0.0034201954397394137,0.995296649246849,0.9433962264150944
4106,Economía,Economía ,Universidad Católica Santo Toribio De Mogrovejo,Lambayeque   ,Universidad,Privada,5.0,,90.0,2778.0,SI,59.0,65.0,172.0,False,False,True,False,5.0,2778.0,135.0,90.0,0.3179837028614743,0.0036644951140065146,0.9958499846295727,0.9433962264150944
4107,Contabilidad y Finanzas,Contabilidad,Universidad Católica Santo Toribio De Mogrovejo,Lambayeque   ,Universidad,Privada,5.0,,89.0,2227.0,SI,114.0,128.0,514.0,False,False,True,False,5.0,2227.0,223.5,89.0,0.2135683153306803,0.0036237785016286646,0.9931294189978481,0.9433962264150944
4108,Derecho,Derecho,Universidad Católica Santo Toribio De Mogrovejo,Lambayeque   ,Universidad,Privada,6.0,,91.0,2600.0,SI,230.0,251.0,801.0,False,False,True,False,6.0,2600.0,232.0,91.0,0.28425241614553726,0.003705211726384365,0.9928681217337842,0.9245283018867925
4109,Ingeniería de Sistemas y Cómputo,Ingeniería de Sistemas y Computación,Universidad Católica Santo Toribio De Mogrovejo,Lambayeque   ,Universidad,Privada,5.0,,92.0,3334.0,SI,73.0,79.0,307.0,False,False,True,False,5.0,3334.0,200.0,92.0,0.4233465984460868,0.003745928338762215,0.9938518290808485,0.9433962264150944
4110,Ingeniería Industrial,Ingeniería Industrial,Universidad Católica Santo Toribio De Mogrovejo,Lambayeque   ,Universidad,Privada,5.0,,87.0,2856.0,SI,168.0,191.0,584.0,False,False,True,False,5.0,2856.0,177.0,87.0,0.3327648285010423,0.0035423452768729644,0.9945588687365509,0.9433962264150944
4111,Ingeniería Eléctrica,Ingeniería Energética,Universidad Católica Santo Toribio De Mogrovejo,Lambayeque   ,Universidad,Privada,5.0,,0.0,0.0,SI,0.0,0.0,2.0,False,True,True,True,5.0,4048.0,110.0,35.0,0.5586507485313625,0.0014250814332247557,0.9966185059944667,0.9433962264150944
4112,Ingeniería Mecánica,Ingeniería Mecánica Eléctrica,Universidad Católica Santo Toribio De Mogrovejo,Lambayeque   ,Universidad,Privada,5.0,,88.0,0.0,SI,60.0,68.0,187.0,False,True,True,False,5.0,3174.0,120.0,88.0,0.39302634072389614,0.0035830618892508143,0.9963110974485091,0.9433962264150944
4113,Ingeniería Civil,Ingeniería Civil y Ambiental,Universidad Católica Santo Toribio De Mogrovejo,Lambayeque   ,Universidad,Privada,5.0,,90.0,0.0,SI,263.0,291.0,856.0,False,True,True,False,5.0,3240.0,156.0,90.0,0.4055334470342998,0.0036644951140065146,0.9952044266830617,0.9433962264150944
4114,Arquitectura y Urbanismo,Arquitectura,Universidad Católica Santo Toribio De Mogrovejo,Lambayeque   ,Universidad,Privada,5.0,,86.0,0.0,SI,172.0,200.0,602.0,False,True,True,False,5.0,2723.0,3825.0,86.0,0.3075611142694713,0.003501628664495114,0.8824162311712266,0.9433962264150944
4115,Ingeniería Naval y Aeronáutica,Ingeniería Naval,Universidad Católica Santo Toribio De Mogrovejo,Lambayeque   ,Universidad,Privada,5.0,,0.0,0.0,SI,0.0,0.0,18.0,False,True,True,True,5.0,3320.0,6680.0,92.0,0.42069357589539513,0.003745928338762215,0.7946510913003382,0.9433962264150944
4116,Medicina,Medicina Humana,Universidad Católica Santo Toribio De Mogrovejo,Lambayeque   ,Universidad,Privada,7.0,,57.0,0.0,SI,104.0,181.0,376.0,False,True,True,False,7.0,4117.5,150.0,57.0,0.5718211104794391,0.0023208469055374594,0.9953888718106363,0.9056603773584906
4117,Odontología,Odontología,Universidad Católica Santo Toribio De Mogrovejo,Lambayeque   ,Universidad,Privada,5.0,,89.0,0.0,SI,62.0,69.0,255.0,False,True,True,False,5.0,1792.0,4340.0,89.0,0.13113511464847452,0.0036237785016286646,0.8665846910544113,0.9433962264150944
4118,Enfermería,Enfermería,Universidad Católica Santo Toribio De Mogrovejo,Lambayeque   ,Universidad,Privada,5.0,,84.0,1998.0,SI,76.0,90.0,386.0,False,False,True,False,5.0,1998.0,196.5,84.0,0.17017244646579496,0.0034201954397394137,0.9939594220719336,0.9433962264150944
4119,Educación Inicial,Educación Inicial,Universidad Católica Sedes Sapientiae,Lima         ,Universidad,Privada,5.0,,54.0,0.0,SI,31.0,57.0,146.0,False,True,True,False,5.0,1442.0,135.0,54.0,0.0648095508811825,0.0021986970684039087,0.9958499846295727,0.9433962264150944
4120,Educación Primaria,Educación Primaria,Universidad Católica Sedes Sapientiae,Lima         ,Universidad,Privada,5.0,,85.0,0.0,SI,12.0,14.0,73.0,False,True,True,False,5.0,1507.0,161.0,85.0,0.07712715558082243,0.0034609120521172636,0.995050722410083,0.9433962264150944
4121,Educación Secundaria,Educación Secundaria - Filosofía y Religión,Universidad Católica Sedes Sapientiae,Lima         ,Universidad,Privada,5.0,,75.0,0.0,SI,6.0,8.0,61.0,False,True,True,False,5.0,1748.0,120.0,75.0,0.12279704377487209,0.0030537459283387623,0.9963110974485091,0.9433962264150944
4122,Educación Secundaria,Educación Secundaria - Inglés,Universidad Católica Sedes Sapientiae,Lima         ,Universidad,Privada,5.0,,56.0,0.0,SI,9.0,16.0,58.0,False,True,True,False,5.0,1748.0,120.0,56.0,0.12279704377487209,0.002280130293159609,0.9963110974485091,0.9433962264150944
4123,Otras Carreras de Educación,Otras Carreras de Educación,Universidad Católica Sedes Sapientiae,Lima         ,Universidad,Privada,5.0,,75.0,0.0,SI,18.0,24.0,55.0,False,True,True,False,5.0,1589.0,135.0,75.0,0.09266628766344515,0.0030537459283387623,0.9958499846295727,0.9433962264150944
4124,Bibliotecología y Archivo,Archivo y Gestión Documental,Universidad Católica Sedes Sapientiae,Lima         ,Universidad,Privada,5.0,,80.0,0.0,SI,8.0,10.0,39.0,False,True,True,False,5.0,2769.0,0.0,80.0,0.3162781883646011,0.003257328990228013,1.0,0.9433962264150944
4125,Psicología,Psicología,Universidad Católica Sedes Sapientiae,Lima         ,Universidad,Privada,5.0,,67.0,0.0,SI,223.0,331.0,742.0,False,True,True,False,5.0,2206.0,4800.0,67.0,0.2095887815046428,0.0027280130293159607,0.8524438979403628,0.9433962264150944
4126,Administración de Empresas,Administración,Universidad Católica Sedes Sapientiae,Lima         ,Universidad,Privada,5.0,,57.0,2477.0,SI,285.0,498.0,1225.0,False,False,True,False,5.0,2477.0,4260.0,57.0,0.2609437180216032,0.0023208469055374594,0.8690439594220719,0.9433962264150944
4127,"Administración de Servicios Turísticos, Hotelería y Gastronomía",Turismo,Universidad Católica Sedes Sapientiae,Lima         ,Universidad,Privada,5.0,,20.0,0.0,SI,8.0,39.0,12.0,False,True,True,False,5.0,2008.0,153.0,20.0,0.17206746257343186,0.0008143322475570033,0.995296649246849,0.9433962264150944
4128,Negocios Internacionales,Administración de Negocios Internacionales,Universidad Católica Sedes Sapientiae,Lima         ,Universidad,Privada,5.0,,84.0,0.0,SI,150.0,178.0,458.0,False,True,True,False,5.0,1970.0,5965.0,84.0,0.1648664013644116,0.0034201954397394137,0.8166308023363049,0.9433962264150944
4129,Economía,Economía ,Universidad Católica Sedes Sapientiae,Lima         ,Universidad,Privada,5.0,,48.0,3351.0,SI,17.0,35.0,156.0,False,False,True,False,5.0,3351.0,135.0,48.0,0.42656812582906956,0.001954397394136808,0.9958499846295727,0.9433962264150944
4130,Contabilidad y Finanzas,Contabilidad,Universidad Católica Sedes Sapientiae,Lima         ,Universidad,Privada,5.0,,76.0,2837.0,SI,194.0,255.0,1200.0,False,False,True,False,5.0,2837.0,223.5,76.0,0.3291642978965321,0.003094462540716612,0.9931294189978481,0.9433962264150944
4131,Contabilidad y Finanzas,Contabilidad y Finanzas,Universidad Católica Sedes Sapientiae,Lima         ,Universidad,Privada,5.0,,92.0,2837.0,SI,74.0,80.0,233.0,False,False,True,False,5.0,2837.0,223.5,92.0,0.3291642978965321,0.003745928338762215,0.9931294189978481,0.9433962264150944
4132,Derecho,Derecho,Universidad Católica Sedes Sapientiae,Lima         ,Universidad,Privada,6.0,,54.0,0.0,SI,65.0,119.0,93.0,False,True,True,False,6.0,2354.0,232.0,54.0,0.23763501989766914,0.0021986970684039087,0.9928681217337842,0.9245283018867925
4133,Ingeniería de Sistemas y Cómputo,Ingeniería de Sistemas,Universidad Católica Sedes Sapientiae,Lima         ,Universidad,Privada,5.0,,54.0,0.0,SI,78.0,143.0,192.0,False,True,True,False,5.0,2839.0,200.0,54.0,0.3295433011180595,0.0021986970684039087,0.9938518290808485,0.9433962264150944
4134,Ingeniería de Sistemas y Cómputo,Ingeniería Informática,Universidad Católica Sedes Sapientiae,Lima         ,Universidad,Privada,5.0,,54.0,0.0,SI,20.0,37.0,124.0,False,True,True,False,5.0,2839.0,200.0,54.0,0.3295433011180595,0.0021986970684039087,0.9938518290808485,0.9433962264150944
4135,Ingeniería Industrial,Ingeniería Industrial,Universidad Católica Sedes Sapientiae,Lima         ,Universidad,Privada,5.0,,50.0,0.0,SI,76.0,150.0,345.0,False,True,True,False,5.0,2947.0,177.0,50.0,0.3500094750805382,0.002035830618892508,0.9945588687365509,0.9433962264150944
4136,Ingeniería en Agroindustria,Ingeniería Agroindustrial y de Biocomercio,Universidad Católica Sedes Sapientiae,Lima         ,Universidad,Privada,5.0,,93.0,0.0,SI,15.0,16.0,114.0,False,True,True,False,5.0,2284.0,128.0,93.0,0.22436990714421073,0.003786644951140065,0.996065170611743,0.9433962264150944
4137,Ingeniería Civil,Ingeniería Civil,Universidad Católica Sedes Sapientiae,Lima         ,Universidad,Privada,5.0,,63.0,0.0,SI,234.0,367.0,781.0,False,True,True,False,5.0,3240.0,156.0,63.0,0.4055334470342998,0.00256514657980456,0.9952044266830617,0.9433962264150944
4138,Ecología y Medio Ambiente,Ingeniería Ambiental,Universidad Católica Sedes Sapientiae,Lima         ,Universidad,Privada,5.0,,82.0,0.0,SI,183.0,223.0,875.0,False,True,True,False,5.0,2576.0,149.0,82.0,0.27970437748720867,0.0033387622149837134,0.995419612665232,0.9433962264150944
4139,Otras Ingenierías,Ingeniería de Transportes,Universidad Católica Sedes Sapientiae,Lima         ,Universidad,Privada,5.0,,0.0,0.0,SI,0.0,4.0,0.0,False,True,True,True,5.0,2898.0,6680.0,89.0,0.3407238961531173,0.0036237785016286646,0.7946510913003382,0.9433962264150944
4140,Agropecuaria,Ingeniería Agraria,Universidad Católica Sedes Sapientiae,Lima         ,Universidad,Privada,5.0,,88.0,0.0,SI,16.0,18.0,61.0,False,True,True,False,5.0,2366.0,120.0,88.0,0.23990903922683343,0.0035830618892508143,0.9963110974485091,0.9433962264150944
4141,Agropecuaria,Ingeniería Agrícola y Forestal,Universidad Católica Sedes Sapientiae,Lima         ,Universidad,Privada,5.0,,96.0,0.0,SI,58.0,60.0,179.0,False,True,True,False,5.0,2366.0,120.0,96.0,0.23990903922683343,0.003908794788273616,0.9963110974485091,0.9433962264150944
4142,Nutrición,Nutrición y Dietética,Universidad Católica Sedes Sapientiae,Lima         ,Universidad,Privada,5.0,,71.0,0.0,SI,77.0,107.0,265.0,False,True,True,False,5.0,2351.0,156.0,71.0,0.23706651506537807,0.0028908794788273617,0.9952044266830617,0.9433962264150944
